File,ZCR,SpectralCentroid,SpectralFlux,RMSEnergy,Classification
NvbuL-RvdyU,0.09972966333547943,1452.6598898857947,-0.044756919023864736,0.018313598,Music
NvjJU-0YS5U,0.18053036086380944,2128.619015082019,0.023975182268797093,0.041163262,Speech
NvsjA-X6xH8,0.09142097788250939,1761.1419346080484,-0.26533468351421124,0.047060218,Music
Nwgvy-HHL30,0.18732882899720893,2366.7058616303975,-0.06150409807850172,0.1385416,Speech
Nwkcu-9gEh8,0.041833530071621765,709.5834412001086,0.007423009068151492,0.16248065,Music
NxFuY-dvT3E,0.15141302925350603,1777.9618039833385,-0.05993799982886637,0.043045428,Speech
NxLIs-_5lZ8,0.2289311355176773,2568.3984230460223,3.785302791746486e-17,0.005041357,Speech
NxoWc-xRy-c,0.09234092975484914,1468.185298439772,-0.7863396775931483,0.06488354,Music
OAKDL-NRXLg,0.1537786587672668,1820.0970167921125,0.08545877384248954,0.016165508,Speech
OAbAy-6gEH8,0.08037308653032711,1243.5412736783917,0.05073900810494032,0.06059148,Music
OAfVQ-2Sykc,0.1440077089522395,2098.0108356622545,0.7579877008558223,0.22451815,Speech
OBSkg-q0cTY,0.13610960521625476,1771.718125716951,0.6013573948859092,0.03263685,Speech
OBbue-0y0J8,0.12904665705472104,1780.7283468909193,6.567840155573418,0.1487856,Music
OCHNF-CMSRc,0.11838753284117821,1711.6429663993508,0.23342744550558567,0.094592415,Music
OCKOB-ALq2Y,0.0742511974142551,1380.01301437442,0.9455312989679258,0.11971122,Music
OChDq-lZXdc,0.1172863021609716,1590.7809672423848,0.0034799863348548995,0.046021283,Music
OChdq-p2Q-Q,0.1346678896695459,1773.4334821646662,0.005242710749425755,0.032470208,Speech
OEGeB-Bmer8,0.11219792737331583,1987.2189957103967,-2.252785846063926e-17,0.07952299,Speech
OEcdk-PaY9A,0.15058565802585855,1753.2821051268386,-0.1477070012940714,0.032999136,Speech
OFDek-Qm3Ek,0.04718596374326099,988.1753121764832,0.23513831451541056,0.28636494,Music
OGJzx-bY8Bo,0.08386885816690214,1442.3519409989144,0.12322606028308317,0.009267237,Music
OGTmY-tjfdU,0.18635861159581218,2194.944260594316,5.592479447158,0.033110656,Speech
OIFUM-aWvB8,0.14016766023944965,1973.7377692612752,1.203353667336502e-16,0.098725624,Speech
OJbuI--5HJk,0.10522387626313737,1389.624053553676,0.039901424193164295,0.01902018,Music
OJjWJ-AQDEs,0.07667915117276888,1107.1546947154031,1.4503921429011652,0.017410837,Music
OJpMN-qkCVs,0.10338798070062785,1685.590746032365,2.0996911499733324,0.0052989777,Music
OKtOM-PolVE,0.1267814462043379,1536.9097353595719,2.7216629219023947,0.047816105,Music
OLAbU-5ze2Q,0.08439555921052631,1719.5950420915756,5.261621756826424,0.06714479,Music
OLHuF-W0CW8,0.08328196376661129,1237.2922443419993,-0.03485198121688764,0.09170004,Music
OLaBu-mxQwU,0.1530360890858209,2065.6825471587795,-0.6627738728256298,0.056843415,Speech
OLuTa-TbWJ0,0.09037038340423757,1239.3617505350837,3.945352083238143e-16,0.04244627,Music
ONtav-WJWh0,0.09310378697087554,1451.4295533965753,0.0,0.052668516,Music
OOJEG-VhXfM,0.11213069751622741,1596.0218149071168,-0.01421383584978041,0.04122073,Music
OPRVz-rAVIk,0.17065696799781183,2223.6437292289133,-0.7180449824174985,0.10286333,Speech
ORgAY-2HIeU,0.13327758602198655,1897.8069882675964,0.03250528446528075,0.0075663435,Speech
ORoDk-94Ti4,0.1240793475667939,2085.3878566129097,-0.34950311872804185,0.22055003,Speech
OTfdM-nbA2U,0.08445324577628092,1550.4463195766805,-1.3713778038419782,0.20681317,Music
OURro-v4upE,0.13405312637847375,1810.7495237436244,0.2616472222272029,0.08534349,Speech
OVBfs-N5jV4,0.23401366024233175,2541.1538110313854,0.7629144264237021,0.06644358,Speech
OVIKP-o_w50,0.11504704411158027,1510.085400363677,-0.001541111799813142,0.13083242,Music
OVbFs-Nrwc8,0.15593824193417508,2094.428359561386,-0.001165546764716747,0.006702872,Speech
OXOCa-0zFBY,0.10576420680732485,1730.1368684627541,3.8403824093252843,0.117501386,Music
OaFVq-znEKc,0.10487583705357142,1117.2186957166218,0.27038923640297374,0.04653595,Music
OaTfp-ZhdUw,0.10926517809467429,1300.656202506158,1.1613625695930316e-16,0.04617836,Music
ObabD-rFzfY,0.13751474614180967,1788.3447543364578,0.0014443269697967031,0.005939589,Speech
OeGEb-RjBp4,0.1129898287785609,1790.479350791989,0.23619417608152685,0.07415619,Music
OeoHf-fThcw,0.08444883765243902,1589.078821708198,0.024055159167288617,0.20764503,Music
OexNT-WWugE,0.1282167425327332,1922.5952311945668,-2.9780442101274665e-16,0.035015143,Speech
OfAZz-4TzJ8,0.20757701409556878,2329.1504973557685,-0.3197562009883114,0.014192613,Speech
OgPuS-LHihI,0.08493647024782135,1625.9430471489693,-0.5399279987971476,0.1031895,Music
Ogpus-DHgYY,0.13753130508038552,1658.4200665360668,0.14136634209163307,0.057928458,Music
OjJWj-xEQqk,0.06603121646084664,1030.4226147224042,0.06133886147062471,0.12286606,Music
Okluy-YNoRo,0.10567734624070138,1634.7826487453772,2.3551535161412245,0.05787829,Music
OksuU-LvNYo,0.05259970053925035,1098.8480157972735,-0.8170044277488765,0.074642554,Music
OlkhF-dE8WY,0.14135834957845156,1992.8778115081393,-0.01024826317581014,0.009042397,Speech
OoJEg-VxeFE,0.08263450879204894,1661.902089605751,2.8246848037411,0.32244948,Music
OovXB-r7XMo,0.18319538608314387,2050.6625540159903,-7.385859199065521e-16,0.033265423,Speech
OpfCe-rzkp0,0.07880440164397395,1456.1493666179126,0.0012080523957440324,0.014545399,Music
Opfce-YNlVc,0.13815463743582934,1526.4311608445814,-8.051475759321249e-17,0.056902163,Music
OrBph-PeXU4,0.07922833452211127,1333.8506660213795,0.5764849245121969,0.22230129,Music
OrGaY-8xToE,0.3902653496290049,3429.0414497341576,0.11418972784001608,0.018868458,Speech
OroDK-ywq7s,0.1108047385620915,1283.3778062609138,1.5648566788935447e-16,0.03664539,Music
Oyebx-NzN6I,0.130797119140625,2048.997233471325,5.011631347210171,0.097611316,Speech
OzeYn-xumBQ,0.26425566125841804,3002.58924054697,0.06968777104684762,0.19796276,Speech
PBHTM-uAaEE,0.2055765714680808,2464.217440995734,-0.03055951226884864,0.038982164,Speech
PCaHf-pT04U,0.0413471899867374,684.460203586761,-0.523179237877162,0.28610206,Music
PDguT-Z94EQ,0.14284454170650096,1831.1895275583522,0.17336191952719865,0.077631876,Speech
PDgut-7x3AY,0.15720572840857108,2139.588867778375,0.1495897789461384,0.027742803,Speech
PDgut-cNuQQ,0.07479728558432856,1298.7542113791312,-0.019851625763863397,0.080168344,Music
PHMdJ-AWkd0,0.11743700221677145,1593.2043229111935,0.007446123279904592,0.017200619,Music
PIAVF-D1R3E,0.08980988825105876,1883.4961570289604,-0.018086534010753535,0.26981097,Music
PIaVF-8G2Vg,0.09407863090498939,1650.700629945445,-0.5230844750361289,0.1277819,Music
PJYWf-fkXHQ,0.13288592575187969,1971.428815423697,-1.005611589556048,0.18515067,Speech
PKoIz-rb9EU,0.20049319785448255,2317.6873803188046,-0.011041878922214511,0.07302311,Speech
PMSOC-9Oajc,0.11742264492600243,1727.4045834449357,-0.10264741405572562,0.06907283,Music
PMTgp-98eP0,0.08311974991571772,1704.6099839843998,0.3727290893414478,0.37774652,Music
PMezC-28iyI,0.2951823787317102,3029.2520427255763,0.3686825150869942,0.00954908,Speech
PPWKQ-1nqN4,0.06591196606079523,1439.6606364648635,-0.24012595410056584,0.03937642,Music
PPrXo-xvmb0,0.13519614527835516,1829.3444824003702,-0.01712591603540755,0.04931284,Speech
PPztb-bfuB0,0.18356965059159094,2065.147230720963,0.0397061315459459,0.016946606,Speech
PRTis-zqdFM,0.11299386435068128,1472.5352023373055,-0.24941346777861462,0.12736136,Music
PRpru-aTFic,0.229088415548814,2277.915972187697,-1.4441713842736127e-16,0.03257891,Speech
PRtIS-BEYDQ,0.08368101093100234,1291.1815869424322,-3.8040528874345705e-17,0.024401246,Music
PSLlc-7k05U,0.15191248673036092,2190.8258774059555,-1.3413684727354238,0.17819723,Speech
PSolE-TT83o,0.14375660050226183,1900.0275026445895,0.08775260355914655,0.09244798,Speech
PTwNi-AdXRU,0.15009752229080933,2185.5330203310928,0.037704024357748285,0.20878182,Speech
PUIXX--PzaQ,0.1438390854966427,1657.9646201613723,0.044161145007008275,0.09874179,Music
PVJOw-gcWXs,0.15067637158360128,1845.0952326545287,-1.1211278341032898,0.075786814,Speech
PWBKW-nLUG8,0.15687237536798151,1705.6867487077361,1.5742916255141202e-16,0.038438324,Speech
PWBkw-gGf24,0.1161502185880829,1623.3276635404957,-1.4730576655150525,0.04918504,Music
PZFJG-n1LD0,0.12929999054592958,1795.890606054424,1.9326660667693796,0.14181805,Music
PaCBf-5cCgc,0.15301052231895595,1977.3918726258241,-0.03201603148645858,0.10354933,Speech
PaUhU-5hAK4,0.10189765999954722,1374.8982801993889,-0.009552323030583527,0.06048061,Music
PbeWL-fMgWI,0.1639831575486148,2233.328448668992,0.059073285137692416,0.020098755,Speech
PdNXC-fa1rs,0.10043400805207386,1407.1035362658265,2.1756164524278257e-16,0.046527408,Music
PfhPX-eEYLA,0.18361907871037464,1967.4429940670448,5.045358443287328,0.13183004,Speech
PfhpX-2_hzs,0.15216450751582278,2394.2555895527926,1.4361944795496289,0.10225581,Speech
Pfwxr-qOXsE,0.1250689990007736,1946.579693803288,0.6044000178710585,0.21155632,Music
PhGdO-a5X4k,0.22996347642099235,2560.3275248787663,-3.985655508400506e-16,0.09089014,Speech
PiaVf-PeMS8,0.10773681120069296,1630.1728275396954,-0.7132659127334914,0.027894884,Music
PitZu-RZmtM,0.11067897314949202,1794.6362333558077,0.2698813975131497,0.1781364,Music
PjMio-j9ZGA,0.06333211887102186,1273.713922911003,0.2642272732951165,0.33318114,Music
PjgTG-fN2s4,0.19133688566135346,2131.7432537825084,0.15903798998980753,0.011244938,Speech
Pkopl-koZwE,0.15499819793168937,1938.6496475431964,0.07753329744595619,0.03571315,Speech
PpaDM-R82s0,0.13429153538169575,1866.1433908424372,-0.0006489753141126149,0.058839105,Speech
PrJOo-7hwE4,0.20484179271055436,2287.0022493686092,0.42886501947890465,0.0039221025,Speech
PsngD-O1nC8,0.07143698684651474,1472.4588194605633,-0.5394220962271045,0.40575647,Music
PvjOW-5JyQc,0.11393701497426,1677.933024046961,0.001571999398126121,0.01117947,Music
PwwXW-lXj20,0.1182483176666989,1836.7498619699495,-0.001934847376905144,0.014494142,Speech
PzLEK-xeMsQ,0.07735124027677279,950.7122457758678,3.295270658597566e-16,0.2089051,Music
QAhcw-S-Ix4,0.12285182710762378,1787.0659256746085,0.18775962212067604,0.010485722,Speech
QDDAT-NaIW0,0.08745811064608587,1471.4449496689367,-1.3006697434132453e-16,0.018631907,Music
QDdat-L1WNE,0.08237703284438776,1378.2844194521158,3.4427624149321403,0.4482424,Music
QFSbO-quS00,0.12165129100177305,2125.4408928250277,0.7726971366230583,0.20965645,Speech
QFsBO-_lxOU,0.0903301828053397,1417.3653819403855,-0.021991226594970346,0.022651462,Music
QGBzI-6eFBQ,0.0974417441347416,1712.0559274675152,-0.015471596376074597,0.0345596,Music
QGNyP-PHJoA,0.09691784102520436,1389.3968105077,7.435912350977793e-16,0.027373891,Music
QINeP-Cp_uA,0.14280285017712413,1753.8615406736528,0.05045105828231233,0.030787177,Speech
QITNi-KM_Ms,0.10015759984086087,1506.327223029476,0.006211804246387088,0.08549336,Music
QKQCx-_DVkQ,0.11160769500329815,1550.2638247352177,1.002785268818403,0.039577916,Music
QMEOJ-7btFc,0.11376466234864673,1740.0900704783867,2.5350986250136915,0.035704117,Music
QMyCH-g8oPw,0.18018535539215685,2318.9257103713335,-7.500395550976887,0.07835918,Speech
QOASt-Bp6Vo,0.10135590077124822,1594.5624472320058,0.044677169811021204,0.076402076,Music
QOUIf-basN4,0.14057481987153886,1880.2751133536863,0.9353197985861953,0.016311184,Speech
QQHSz-6f7pU,0.1194347292877907,2011.7577575463422,0.5567901708051652,0.1985721,Speech
QRgzn-qQkR8,0.10548285255760181,1719.7300831571233,3.6899330646418704e-17,0.04245955,Music
QRvau-9rkHA,0.17363505699350926,2124.0539152453266,0.04542800949073047,0.026351701,Speech
QTNTE-c8IpQ,0.09763175053631941,1314.707672105685,0.04779548743789856,0.17318866,Music
QTzhh-ywS-8,0.10651303044637918,1472.2497860872973,0.00039894582755772975,0.025499342,Music
QUIry-G1MqQ,0.1220853622645548,1809.545368386761,-0.3953655024043848,0.009082123,Speech
QVUsD-pVZio,0.11776945415296053,1920.5785210120453,0.5763998776876167,0.1451299,Music
QVusd-W9gdg,0.15874645756740197,2074.686625706911,-1.4885347001193589e-15,0.12003284,Speech
QWVqg-ZhnCI,0.1816008206924502,2609.9532954484557,0.821052905916877,0.093286395,Speech
QWcmg-lqIAw,0.07392370345744681,1548.2411337468436,-0.5519193932315533,0.19412218,Music
QWgra-RGT3k,0.1232061604689953,1471.0828310119725,-0.05218059039138729,0.04733285,Music
QWswf-EQkJI,0.13415867778884463,1748.721370815937,2.800168416788572e-16,0.111767404,Music
QXfJO-MUENs,0.2074657375529661,2192.638105296675,1.786158717764499,0.016005075,Speech
QXkZF-xE8PE,0.1579998940068629,1819.0888035283804,0.06507985748411205,0.040825635,Speech
QXzHG-8HjNk,0.1382577123397436,1809.2629498521442,0.9023611741363752,0.026946723,Speech
QcqbS-n8ACA,0.118793935408215,1785.1079589593317,3.13644310494559e-16,0.09541131,Music
QfTcQ-VqjDs,0.09031279120074548,1803.8469548941005,0.5486989342799451,0.10650722,Music
QfcKZ-0szek,0.13231716359887577,1954.1470340330443,0.17485173061301376,0.0062056966,Speech
QoUiF-9G2L8,0.11631327189371257,1813.9728966407417,11.391341407441425,0.14036158,Music
QqwUm-mlcek,0.09851513296011197,1583.8965050441307,0.004092098505271604,0.12499293,Music
Qqwum-w19l0,0.11748820825950386,1940.5742469234349,-0.015559719135702282,0.010747099,Speech
QwVqG-UnHa4,0.10215530801608425,1817.9337828214852,0.04623234008298585,0.06476713,Music
QwZSY-BWvsw,0.14077302054965043,2009.1909993558809,-1.4788531736145175e-16,0.022876957,Speech
QxKzf-wmbyY,0.0839862749270428,1594.3897795290313,-2.6543962974391695,0.1963104,Music
QxueG-l9n6U,0.07649567167637712,1408.4006518970332,1.0132949033909198,0.26926318,Music
QyqGE-FT8E0,0.1522999777406185,2073.9472921924844,2.3709455207844845e-16,0.041228607,Speech
QzEuD-Fv-Lg,0.12640676835886305,1944.4114562884765,-1.4904862369271194e-16,0.21349362,Music
QzMzq-kAv50,0.1355077947470736,2090.726808885064,0.033462177491010096,0.059375137,Speech
RAIyD-J4QuU,0.12158848104028544,1913.719305806253,4.1428546998463176e-16,0.11749789,Speech
RAuQK-hazwI,0.1131729351477544,1561.5882345298066,-0.00021296346595744154,0.07354597,Music
RBoCO-quLZo,0.06009170856881649,998.6135366521352,-0.564739184847167,0.013548283,Music
RCgJw-Tk6i4,0.1446757333831358,2084.6865673004036,0.47076202328984007,0.2448571,Speech
RCqQy-cdaow,0.10346767919417693,1816.0156378465633,0.12978704512855666,0.31700134,Music
RDQoc-gYGeo,0.2054208437485749,2299.0954440508526,-0.0036956239185300366,0.044414077,Speech
REfmi-QzVRc,0.10524612756003901,1411.3443274190206,-0.07224484678033664,0.044615712,Music
RFCNP-tksek,0.13022609191356513,1817.7382589576657,0.3314825210480453,0.075932026,Speech
RFZRO-Y3erY,0.11137519937381853,1848.9625067100983,2.0537610751752,0.09831818,Music
RGMPA-Ve_Qk,0.13995090347515857,1779.4696788409794,1.2913052248232701,0.13633554,Speech
RGUTr-9B0YA,0.13297586173767614,1459.8002326282303,0.007927076077323352,0.049429372,Music
RGVIt-dRksM,0.09371663587988069,1762.0017710237116,0.38249343049185974,0.15943547,Music
RGuTR-q2g5Q,0.15729343454840614,2153.194930406125,2.1388592183378856,0.16315101,Speech
RHFrk-SMG3Q,0.1389780838009977,1722.2212685736363,0.029390698042265084,0.10667385,Music
RHqmm-bRisg,0.1312121120271581,2421.313723622838,0.4875148628027046,0.26120266,Speech
RHzCG-pebxg,0.09436244293845807,1358.2371518265438,-0.3660925159946433,0.037926648,Music
RJigk-Bf3TA,0.10635168511296487,1642.6775024619749,0.010223203017455997,0.006210795,Music
RLrwE-6CzZE,0.14598154920212766,2120.930564650906,0.5507307626430217,0.16423412,Speech
RMNom-a6f0o,0.23621749238787215,2595.577902104138,0.007861003790418078,0.031569466,Speech
RNBdi-HLkeI,0.15764259456083451,1899.1146572082853,0.2757175156373634,0.056727894,Speech
RNcVm-MIdDw,0.11987839061689574,1682.7967400203277,0.09609723414450855,0.035413165,Music
ROgic-Tpwfk,0.06232024402153201,1206.7965295847243,0.04945835898925542,0.011208496,Music
RPZLP-8H9O0,0.12854333826013514,1705.733043815559,0.19173705953104508,0.021481572,Music
RRRjF-Wf1ys,0.06136795296233925,1685.319777824945,-0.08558198898195005,0.25784996,Music
RRYlH-sSjYo,0.1221630071947902,1541.4199203112657,-0.06345021451401031,0.0909602,Music
RRbjK-RGq7g,0.1618337374137516,2182.6630494249202,-0.08993986255707552,0.032163758,Speech
RRrjF-lMQyI,0.09485796219052745,1650.910117150194,-0.8626080295734064,0.0822701,Music
RScis-SkEXc,0.024523513137922545,895.0253636507695,-0.31241229080659083,0.18984446,Music
RSsVB-hcf_g,0.1239297520250953,1749.3493811448798,-0.8439176415307185,0.020178134,Music
RTGbC-onS50,0.15540904430062608,2115.190359715324,0.2093123607820519,0.08632189,Speech
RTtpf-fKHqs,0.1614320058240637,1915.536688600662,-0.01667704594932516,0.03061109,Speech
RUPDJ-rJB04,0.14283047433411328,1982.0665806080362,0.07004916016294922,0.10773016,Speech
RVXKl-Yqfrc,0.1776422790027197,2106.226538988739,-0.027544635924327793,0.060048748,Speech
RYVjH-oZvE8,0.09191415059434317,1391.1011506681698,0.2918964787695244,0.08221686,Music
RauqK-_AStI,0.09491456383689839,1949.7741079663047,-1.9968062771759272,0.16914158,Music
RbMWw-EFMt0,0.07184255703621206,1144.2833198008213,-0.04149375348733644,0.008019522,Music
RcQqY-VM7-Y,0.09330052255794702,1724.0030237933463,1.9554629941371153,0.24687205,Music
RdWXe-34WDo,0.1323035298423866,1914.5561134867735,0.041209960602484615,0.042191062,Speech
RdcqQ-f3uag,0.055373857606132074,792.3582602282373,1.047733401428981,0.089559145,Music
RdoOr-5qQjw,0.13253753272545227,1564.872599833767,0.017139078332082995,0.025219513,Music
ReotF-nrOGU,0.17163112086085328,2554.9180496642193,4.872293045212116e-16,0.04913376,Speech
RewDG-J_688,0.09872652524772761,1734.2741936970665,-1.6942896828854848e-16,0.16125177,Music
RfLno-fs5Fs,0.10353413354526622,1636.1743911502483,0.0017050741295112054,0.031433254,Music
RgUtR-ss-f8,0.05833894303701456,1232.411798176094,-1.9667174702209689,0.20063889,Music
RhLbz-jx6vA,0.08969586683319022,1404.5177708489305,-0.002460089171508953,0.024849178,Music
RhadN-0cRZU,0.07746448284282156,1193.4524854307012,-0.03197695522907272,0.10102244,Music
Rhnfd-wf-8w,0.1301483428849481,1939.5168167080856,0.02604354457708462,0.03858814,Speech
RlAwH-gUlJk,0.11084088486140725,1989.8472406829133,1.9929159582950409,0.28677627,Music
RmmOE-_pAys,0.12327311165095449,1569.7073452083885,0.12831481436999365,0.032937586,Music
RmnIh-u1ff4,0.04422567576965875,878.6277674389651,2.475213805261124,0.09227981,Music
RmnOm-DMuqE,0.14803678631021475,1883.2455122990245,0.0930947085379639,0.013800049,Speech
RnBDi-7hDYM,0.08065944430661029,1178.1220660768001,-4.71078056857525e-16,0.031162102,Music
RoLrU-Gtjw4,0.13940228541773944,1733.3327041784705,0.7379531514351029,0.0073875533,Speech
RpZLp-tWNy8,0.13289617908427495,1998.085739140376,-0.7661530548262806,0.09218227,Speech
RpjfH-sBpKQ,0.10184282707700801,1476.1207170720015,-0.38438166301441384,0.032114465,Music
RqYQJ--VGsc,0.13532157849147122,1658.840355340106,3.533804278185472,0.10695072,Music
RqYqj-ZG-ng,0.08553530283080975,1208.4473925054137,0.03736091497875318,0.011860262,Music
RrrJF-nl1fY,0.1446216724537037,2197.2111247276066,-0.10785673632449548,0.035540648,Speech
RsCIs-Cm8OQ,0.14507161071269323,1885.5680878689732,0.20044498533492408,0.052757233,Speech
RsKbO-UIK6I,0.025030140817901236,487.50824970883485,-5.628061273347328e-16,0.12084879,Music
RuNtr-yS2uE,0.15045457249365482,2302.27650811186,-0.017986376713921223,0.043989073,Speech
RulVa-aXErw,0.08249448315766271,1191.830983722971,0.16942167735609506,0.20900843,Music
RxLqK-PG-VY,0.10175425367654785,1557.7717901163414,0.013681583275371558,0.026930818,Music
RxZiM-8UwME,0.3063607359630706,3161.844701988971,0.1452138481035007,0.06578242,Speech
RyVUj-K0RVQ,0.17052921886482017,1936.0530748759902,-0.056273822350563246,0.0934055,Speech
RzPuc-EAu8c,0.16056592987804877,1744.1962178626559,-0.8118984105464675,0.043426752,Speech
SBgeG-3ccf4,0.12726640397904732,1997.267345235651,0.00867676808021894,0.03572012,Speech
SCYuE-Hz24w,0.12382438054365984,1791.1481798866848,1.2058585600850248e-17,0.06531927,Music
SCmau-g6ZNU,0.061812751754158006,1213.266552324958,-0.5802355772308245,0.085201666,Music
SDZHs-1ZJxA,0.20100151909722222,2502.097454073986,1.633056427234706,0.12521425,Speech
SDzHs-SsjKs,0.13470524053837954,2064.6621813162715,1.8630128265751587,0.19456358,Speech
SHVOe-nbHAY,0.0999556744118895,1674.6401853740226,0.2589123910664174,0.3289485,Music
SItpE-s7Pu0,0.14368196255010493,2139.213321997341,-3.6899330646418704e-17,0.020961298,Speech
SKAhv-6_05s,0.14583918432718,1659.847058096725,0.00015382373687848098,0.040550433,Speech
SKahv-tPNrg,0.08568035188268443,1277.1866586000592,1.8675455888561155e-15,0.019037606,Music
SMWzH-tbkpE,0.09160843383528784,1449.4459563960718,-1.4022298545962497,0.13467972,Music
SMkYA-9gCrk,0.12361391129032258,2248.087160716888,-3.6052042379998808,0.19446978,Speech
SMzsm-GUxM4,0.14334145075158228,2049.9186758199353,-1.1458745797009775,0.11288207,Speech
SOVxC-K-XRY,0.2502635209942728,2831.770695777148,1.3368464205111836,0.03119659,Speech
SPiiA-UyRYg,0.12883401751391835,2159.4954412376906,1.319650399830197,0.058419906,Speech
SRJHr-phMJ4,0.06511023552854511,1170.4260414701125,0.0012524076910614599,0.045409855,Music
SSXnu-Oz0jY,0.11419013491401438,1941.7210165334286,0.053832318584693756,0.058229253,Speech
SSqje-pmw9g,0.13565934427668538,2262.7332984425498,2.2894205952471234,0.054707404,Speech
SUDDb-X6Ybs,0.09831896869984173,1509.8791358133622,0.00696207316355797,0.054759964,Music
SUtut-7G18g,0.14273999177806362,1768.7706926460955,0.013426015929896768,0.028575525,Speech
SVGqs-sq7Y0,0.14000246594792923,1901.5591252573713,0.03809029588385093,0.015861895,Speech
SVHRc-km_Ls,0.1518604833882348,1716.233652592854,-3.7685203520880425e-17,0.041531563,Speech
SVmPf-jygf4,0.14045930050512,2051.7844878124197,0.44628808002002845,0.08369977,Speech
SWrNx-jfTqU,0.04266627488938053,1439.9992439335258,-0.9619493960133773,0.42729643,Music
SXTMJ-zC9z8,0.09806830411649545,1548.5886644672582,-0.1493645274532682,0.0061479546,Music
SXeaM-W8B1U,0.08853485732868188,1278.2936909613484,-0.004441593859403957,0.029803729,Music
SYFcC-S8MfY,0.12216613728650369,1762.2896098220403,1.6792678856874563,0.08642713,Music
ScQCe-3BXkQ,0.17233392256724683,2370.604268619028,5.434393316161856,0.0341449,Speech
ScqCE-LKdcU,0.12932262699258001,1719.0112118040117,0.11515956046165837,0.040259592,Music
SdZHs-Dtkd8,0.0612195015741123,1064.8105507457708,0.11104021801206033,0.030095065,Music
SdgVT-_QhpM,0.10962785892862285,1695.2918198532673,0.003182418562935933,0.059416346,Music
SeNfM-P1lyo,0.19551581404228557,2691.8498841836836,-0.08655827821200734,0.013821611,Speech
SgekY-96CYo,0.09241852338873835,1395.6009588951324,0.05236448949862254,0.048487406,Music
SgyXy-pGZ80,0.039252863703547296,916.179279418416,0.5488707525107515,0.005819175,Music
SjaQh-7iqDU,0.1334892581642454,1592.5614225534018,0.017513864189394004,0.11153255,Music
SmMvy-qbrtE,0.10568039409129693,1574.8644747519886,-6.607059832673166,0.151326,Music
SoaLR-dox1o,0.1138641075834783,1921.9701760680614,-0.034945516397359086,0.09655695,Music
SrSuc-VgWVI,0.09225825370179064,2007.399109282765,0.027733988894870006,0.11481865,Music
SrsUc-F5n1E,0.07770381700124172,1269.9222521310255,1.411966521071613e-16,0.228647,Music
SsqjE-jgUVM,0.09350004856793961,1366.9403732149453,0.05347135035030109,0.07537532,Music
SuTut-eeAFo,0.08507192493905742,1495.1221602326127,9.855816014010926e-17,0.1296476,Music
SvEDb-RlKbA,0.2622205583758994,2636.5250839879936,0.017338942161918284,0.029882539,Speech
SvHrC-SZY9g,0.11081633109074362,1523.9076006875648,0.12415974427296968,0.10228443,Music
SvgQS-iTOy4,0.052977783019973745,1063.4385047785463,-0.27480278377276307,0.24882801,Music
Sxeam-J59Eg,0.1632175021701389,2129.2000673172925,0.4979205936818854,0.045680504,Speech
SxkTi-pWXD4,0.17317744931137571,2326.2623160005846,-0.37380202224641546,0.17602396,Speech
TBHzK-n5aew,0.08515822077851026,1293.4133472907977,2.4686690329463466e-17,0.009623867,Music
TBZwq-n_kR0,0.1498931822951832,2025.2278474744924,0.0058647342510218334,0.04206092,Speech
TEDpE-gbd4U,0.10475201313722067,2032.0576744732878,-1.7565980257673,0.11270926,Music
TEfLJ-_zPdM,0.10114433270948107,1621.0330390107454,0.0,0.037939616,Music
TGflh-C7a90,0.12692624713302753,2008.2460099545483,-1.0689184500826105,0.27343303,Music
TIRCA-cOXl8,0.07365763029293583,1050.1186527709028,0.05885574117829502,0.022852844,Music
TIRcA-EI-64,0.07371842386148007,1186.1594099359625,8.645386898982208e-16,0.010246268,Music
TIRcA-MSVcs,0.10744917022515528,1914.5545644474093,9.434592342042824e-16,0.10381163,Music
TJaJF-UgbNs,0.10638406692037619,1817.9889741586217,0.05108274116492132,0.036205206,Music
TJmVu-CXvHg,0.0877544732381589,1240.6954299526767,4.633187477192706e-16,0.025334481,Music
TKLLP-FGy-c,0.037675044221698116,1260.509215536579,-7.555949876193314,0.1949012,Music
TKLlp-vwddo,0.16491568362366002,2265.0019099321635,0.21190960838320233,0.12271436,Speech
TKUmo-tH4pw,0.11919375598659004,1366.508182287249,-0.3169784517071757,0.03337833,Music
TKZut-dLnsY,0.08320215387983249,1292.3594433689607,-0.0029420719007334666,0.029016081,Music
TKrsL-_DLlI,0.14479202145776568,1579.833222490375,3.4670272074575776,0.09318945,Music
TMFIp-0cutU,0.08297079248366013,1182.5091905005092,0.8532336935592294,0.012396997,Music
TMrYs-Dq6Jo,0.21062962354811948,2259.4098417104165,0.2929283756645021,0.08691701,Speech
TNZSN-8ap3w,0.12288148663488244,1382.35727503345,-7.06428591971629e-16,0.07886643,Music
TNzSn-zyQUM,0.13988086978241562,2036.0852297865315,-0.971459139319698,0.15116014,Speech
TOaLT-YCe_w,0.10708512931034483,2252.0356001451028,3.033374776855188,0.32806417,Speech
TRBDZ-UYSjo,0.10915711193863063,1673.1246054120447,0.005696524137033878,0.013176281,Music
TRNQw-DbrvM,0.11153430663232795,2005.8368068630139,-0.25746181424785036,0.34986395,Music
TRbfr-FOEWo,0.04299789076376554,957.0976684303816,0.033576079303974535,0.12713672,Music
TSuqS-2nltc,0.1310495579872636,1868.6806749423638,0.021906216523836577,0.07189864,Speech
